match_id,game_date,team_name,team_id,home_team_id,away_team_id,home_team_won,home_team_score,away_team_score,clock,seconds,player,play_id,key_play_id,playtype_id,events,goal_scored,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,19',1099,Andrew Robertson,43559677,,66,Andrew Robertson Foul,,0.404,0.948,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,2',107,Omari Hutchinson,43559473,,135,Omari Hutchinson Shot Blocked,,0.286,0.673,0.23,0.635
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,20',1166,Jacob Greaves,43559704,,106,Jacob Greaves Shot On Target,,0.172,0.46,0.024,0.491
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,23',1323,Omari Hutchinson,43559727,,66,Ryan Gravenberch Foul,,0.7,0.638,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,24',1413,Alexis Mac Allister,43559743,,66,Wes Burns Foul,,0.696,0.842,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,25',1492,Diogo Jota,43559758,,95,Diogo Jota Corner Kick,,0.012,0.232,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,27',1617,Diogo Jota,43559768,,95,Diogo Jota Corner Kick,,0.026,0.842,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,28',1654,Jacob Greaves,43559773,,66,Jarell Quansah Foul,,0.084,0.518,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,29',1692,Ryan Gravenberch,43559775,,66,Ryan Gravenberch Foul,,0.626,0.354,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,30',1750,Dominik Szoboszlai,43559787,,66,Dominik Szoboszlai Foul,,0.772,0.054,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,31',1848,Dominik Szoboszlai,43559813,,135,Dominik Szoboszlai Shot Blocked,,0.35,0.387,0.302,0.399
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,32',1862,Liam Delap,43559815,,106,Omari Hutchinson Shot On Target,,0.424,0.55,0.028,0.493
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,32',1894,Leif Davis,43559817,,66,Mohamed Salah Foul,,0.714,0.932,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,38',2279,Wes Burns,43559870,,122,Wes Burns Handball,,0.658,0.052,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,4',239,Liam Delap,43559483,,66,Liam Delap Foul,,0.484,0.086,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,40',2366,Alexis Mac Allister,43559898,,66,Alexis Mac Allister Foul,,0.508,0.048,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,41',2428,Axel Tuanzebe,43559920,,117,Axel Tuanzebe Shot Off Target,,0.18,0.466,0.0,0.531
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,42',2461,Axel Tuanzebe,43559939,,66,Luis Díaz Foul,,0.972,0.848,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,43',2536,Trent Alexander-Arnold,43559944,,95,Trent Alexander-Arnold Corner Ki,,0.0,0.269,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,45',2685,Mohamed Salah,43559975,,117,Trent Alexander-Arnold Shot Off ,,0.378,0.64,0.0,0.499
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,46',2751,Luis Díaz,43560093,,95,Luis Díaz Corner Kick,,0.024,0.228,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,47',2794,Luis Díaz,43560119,,135,Mohamed Salah Shot Blocked,,0.252,0.662,0.12,0.558
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,48',2865,Dominik Szoboszlai,43560128,,117,Luis Díaz Shot Off Target,,0.364,0.38,0.0,0.682
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,5',252,Leif Davis,43559485,,66,Leif Davis Foul,,0.518,0.039,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,52',3086,Conor Chaplin,43560159,,66,Luis Díaz Foul,,0.828,0.15,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,53',3149,Omari Hutchinson,43560178,,68,Omari Hutchinson Offside,,0.592,0.133,0.356,0.033
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,53',3131,Jacob Greaves,43560176,,66,Mohamed Salah Foul,,0.9,0.27,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,55',3287,Luis Díaz,43560215,,117,Luis Díaz Shot Off Target,,0.092,0.474,0.0,0.534
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,57',3386,Ben Johnson,43560230,43560230,76,Ben Johnson Substitution,0,0.0,0.0,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,59',3482,Dominik Szoboszlai,43560240,,135,Dominik Szoboszlai Shot Blocked,,0.26,0.427,0.184,0.442
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,6',325,Diogo Jota,43559499,,66,Luke Woolfenden Foul,,0.584,0.144,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,6',359,Jacob Greaves,43559530,,66,Ryan Gravenberch Foul,,0.424,0.592,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,60',3566,Diogo Jota,43560255,43560255,70,Diogo Jota Goal,1,0.196,0.476,0.0,0.462
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,63',3761,Diogo Jota,43560312,,95,Diogo Jota Corner Kick,,0.012,0.224,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,65',3853,Jack Taylor,43560327,43560327,76,Jack Taylor Substitution,0,0.0,0.0,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,65',3888,Mohamed Salah,43560330,43560330,70,Mohamed Salah Goal,1,0.126,0.551,0.0,0.482
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,68',4034,Liam Delap,43560386,,117,Omari Hutchinson Shot Off Target,,0.292,0.509,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,69',4107,Diogo Jota,43560395,,95,Diogo Jota Corner Kick,,0.094,0.484,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,71',4254,Luke Woolfenden,43560418,,68,Luke Woolfenden Offside,,0.786,0.579,0.408,0.358
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,71',4216,Dominik Szoboszlai,43560410,,106,Mohamed Salah Shot On Target,,0.326,0.437,0.082,0.484
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,74',4404,Ali Ibrahim Al-Hamadi,43560443,43560443,76,Ali Ibrahim Al-Hamadi Substituti,0,0.0,0.0,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,76',4539,Alexis Mac Allister,43560462,,66,Jack Taylor Foul,,0.728,0.321,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,77',4576,Conor Bradley,43560463,43560463,76,Conor Bradley Substitution,0,0.0,0.0,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,78',4655,Andrew Robertson,43560478,,117,Diogo Jota Shot Off Target,,0.172,0.455,0.0,0.776
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,79',4703,Cody Gakpo,43560486,43560486,76,Cody Gakpo Substitution,0,0.0,0.0,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,80',4779,Sam Morsy,43560489,,68,Sam Morsy Offside,,0.854,0.769,0.686,0.284
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,86',5139,Leif Davis,43560545,,68,Leif Davis Offside,,0.53,0.132,0.358,0.324
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,86',5108,Ryan Gravenberch,43560543,,66,Ryan Gravenberch Foul,,0.756,0.937,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,88',5276,Dominik Szoboszlai,43560561,,135,Luis Díaz Shot Blocked,,0.194,0.391,0.158,0.406
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,9',508,Mohamed Salah,43559546,,95,Mohamed Salah Corner Kick,,0.008,0.754,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,90',5384,Luke Woolfenden,43560575,,68,Luke Woolfenden Offside,,0.738,0.581,0.664,0.046
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,90'+2',5400,Alexis Mac Allister,43560594,,117,Alexis Mac Allister Shot Off Tar,,0.444,0.561,0.11,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,90'+4',5400,Conor Bradley,43560613,,106,Conor Bradley Shot On Target,,0.072,0.579,0.044,0.554
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,90'+5',5400,Cody Gakpo,43560624,,66,Cody Gakpo Foul,,0.944,0.772,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,90'+6',5400,Mohamed Salah,43560641,,122,Mohamed Salah Handball,,0.332,0.658,0.0,0.0
704280,2024-08-17 11:30:00,Liverpool,364,373,364,False,0,2,90'+7',5400,Kostas Tsimikas,43560657,,95,Kostas Tsimikas Corner Kick,,0.096,0.734,0.0,0.0
704280,2024-08-17 11:30:00,Ipswich Town,373,373,364,False,0,2,90'+8',5400,Jacob Greaves,43560659,,135,Jacob Greaves Shot Blocked,,0.128,0.344,0.118,0.356
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,11',627,Hwang Hee-Chan,43561370,,66,Oleksandr Zinchenko Foul,,0.278,0.359,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,14',795,Ben White,43561486,,106,Ben White Shot On Target,,0.492,0.53,0.062,0.518
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,15',842,Bukayo Saka,43561574,,106,Bukayo Saka Shot On Target,,0.256,0.704,0.054,0.527
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,15',870,Declan Rice,43561575,,66,João Gomes Foul,,0.8,0.656,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,16',915,Ben White,43561578,,117,Ben White Shot Off Target,,0.364,0.654,0.0,0.58
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,17',992,Bukayo Saka,43561621,,66,Bukayo Saka Foul,,0.7,0.955,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,18',1073,Bukayo Saka,43561669,,106,Bukayo Saka Shot On Target,,0.314,0.668,0.064,0.532
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,18',1027,Declan Rice,43561667,,66,João Gomes Foul,,0.812,0.251,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,19',1102,Bukayo Saka,43561726,,117,Declan Rice Shot Off Target,,0.302,0.445,0.0,0.504
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,20',1200,Declan Rice,43561780,,95,Declan Rice Corner Kick,,0.056,0.288,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,20',1175,Bukayo Saka,43561728,,66,Rayan Aït-Nouri Foul,,0.836,0.812,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,23',1366,Gabriel Martinelli,43561857,,66,João Gomes Foul,,0.684,0.098,0.0,0.0
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,25',1471,Bukayo Saka,43561882,43561882,137,Kai Havertz Goal - Header,1,0.154,0.504,0.0,0.529
704281,2024-08-17 14:00:00,Arsenal,359,359,380,True,2,0,28',1621,Gabriel Magalhães,43561933,,66,Gabriel Magalhães Foul,,0.532,0.622,0.0,0.0
704281,2024-08-17 14:00:00,Wolverhampton Wanderers,380,359,380,True,2,0,29',1690,Jean-Ricner Bellegarde,43561963,,142,Jean-Ricner Bellegarde Free Kick,,0.49,0.555,0.0,0.533
