seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12874,719211,0,43780295,20',Ehson Panshanbe (Istiklol) Yellow Card at 20',2024-09-19 05:41:38
12874,719211,1,43780299,21',Aliser Dzhalilov (Istiklol) Yellow Card at 21',2024-09-19 05:41:38
12874,719211,2,43780447,52',Sodiqjon Qurbonov (Istiklol) Yellow Card at 52',2024-09-19 05:41:38
12874,719211,3,43780560,66',Darko Nejasmic (Sharjah) Yellow Card at 66',2024-09-19 05:41:38
12874,719211,4,43780566,69',Mohamed Ben Larbi (Sharjah) Substitution at 69',2024-09-19 05:41:38
12874,719211,5,43780569,69',Marcus Meloni (Sharjah) Substitution at 69',2024-09-19 05:41:38
12874,719211,6,43780600,72',Mohamed Ben Larbi (Sharjah) Goal at 72',2024-09-19 05:41:38
12874,719211,7,43780645,78',Mohammad Abdulbasit Al-Abdullah (Sharjah) Yellow Card at 78',2024-09-19 05:41:38
12874,719211,8,43780646,78',Francesco Margiotta (Istiklol) Substitution at 78',2024-09-19 05:41:38
12874,719211,9,43780647,79',Manuchekhr Dzhalilov (Istiklol) Substitution at 79',2024-09-19 05:41:38
12874,719211,10,43780648,79',David Petrovic (Sharjah) Yellow Card at 79',2024-09-19 05:41:38
12874,719211,11,43780653,80',Rustam Soirov (Istiklol) Yellow Card at 80',2024-09-19 05:41:38
12874,719211,12,43780662,83',Majed Hassan (Sharjah) Substitution at 83',2024-09-19 05:41:38
12874,719211,13,43780663,84',Dimitar Mitkov (Istiklol) Substitution at 84',2024-09-19 05:41:38
12874,719211,14,43780682,90',Biro (Sharjah) Substitution at 90',2024-09-19 05:41:38
12874,719211,15,43780683,90',Cho Yu-Min (Sharjah) Substitution at 90',2024-09-19 05:41:38
12874,719211,16,43780705,90'+6',Akhtam Nazarov (Istiklol) Substitution at 96',2024-09-19 05:41:38
12874,719212,0,43780271,9',Vahdat Hanonov (Sepahan) Goal at 9',2024-09-19 05:41:38
12874,719212,1,43780300,22',Ousseynou Gueye (Al Wehdat) Goal at 22',2024-09-19 05:41:38
12874,719212,2,43780313,30',Seyed Mohammad Karimi (Sepahan) Yellow Card at 30',2024-09-19 05:41:38
12874,719212,3,43780350,45'+1',Alain Akono (Al Wehdat) Yellow Card at 46',2024-09-19 05:41:38
12874,719212,4,43780446,45',Ibrahim Sabra (Al Wehdat) Substitution at 45',2024-09-19 05:41:38
12874,719212,5,43785796,47',Mustafa Eid (Al Wehdat) Yellow Card at 47',2024-09-19 05:41:38
12874,719212,6,43780514,55',Ibrahim Sabra (Al Wehdat) Goal at 55',2024-09-19 05:41:38
12874,719212,7,43780619,67',Hossein Goudarzi (Sepahan) Substitution at 67',2024-09-19 05:41:38
12874,719212,8,43780620,67',Steven N'Zonzi (Sepahan) Substitution at 67',2024-09-19 05:41:38
12874,719212,9,43780621,68',Aboubakar Kamara (Sepahan) Substitution at 68',2024-09-19 05:41:38
12874,719212,10,43780622,68',Reza Asadi (Sepahan) Substitution at 68',2024-09-19 05:41:38
12874,719212,11,43780657,74',Marouane Afallah (Al Wehdat) Substitution at 74',2024-09-19 05:41:38
12874,719212,12,43780669,79',Shoqi Al Quz'a (Al Wehdat) Substitution at 79',2024-09-19 05:41:38
12874,719212,13,43780671,80',Hadi Mohammadi (Sepahan) Yellow Card at 80',2024-09-19 05:41:38
12874,719212,14,43780680,84',Ichaka Diarra (Al Wehdat) Substitution at 84',2024-09-19 05:41:38
12874,719212,15,43780681,84',Mohammad Al Mawaly (Al Wehdat) Substitution at 84',2024-09-19 05:41:38
12874,719212,16,43785797,84',Arafat Al Haj (Al Wehdat) Yellow Card at 84',2024-09-19 05:41:38
12874,719212,17,43780712,90',Mohammad Al Mawaly (Al Wehdat) Yellow Card at 90',2024-09-19 05:41:38
12874,719212,18,43780716,90'+2',Shoqi Al Quz'a (Al Wehdat) Yellow Card at 92',2024-09-19 05:41:38
12874,719212,19,43780744,90'+2',Mohammad Daneshgar (Sepahan) Substitution at 92',2024-09-19 05:41:38
12874,719212,20,43780780,90'+10',Hadi Mohammadi (Sepahan) Red Card at 100',2024-09-19 05:41:38
12874,719213,0,43786120,45'+3',Muhsen Al Ghassani (Bangkok United) Goal at 48',2024-09-20 05:43:04
12874,719213,1,43786166,53',Seia Kunori (Tampines Rovers) Goal at 53',2024-09-20 05:43:04
12874,719213,2,43786175,56',Bassel Jradi (Bangkok United) Substitution at 56',2024-09-20 05:43:04
12874,719213,3,43786182,60',Milos Zlatkovic (Tampines Rovers) Yellow Card at 60',2024-09-20 05:43:04
12874,719213,4,43786194,63',Muhsen Al Ghassani (Bangkok United) Goal at 63',2024-09-20 05:43:04
12874,719213,5,43786205,70',Taufik Suparno (Tampines Rovers) Substitution at 70',2024-09-20 05:43:04
12874,719213,6,43786217,72',Seia Kunori (Tampines Rovers) Goal at 72',2024-09-20 05:43:04
12874,719213,7,43786234,77',Richairo Zivkovic (Bangkok United) Penalty - Scored at 77',2024-09-20 05:43:04
12874,719213,8,43786241,77',Joel Chew (Tampines Rovers) Substitution at 77',2024-09-20 05:43:04
12874,719213,9,43786261,88',Guntapon Keereeleang (Bangkok United) Substitution at 88',2024-09-20 05:43:04
12874,719213,10,43786262,88',Thossawat Limwannasthian (Bangkok United) Substitution at 88',2024-09-20 05:43:04
12874,719213,11,43786263,88',Yasir Hanapi (Tampines Rovers) Substitution at 88',2024-09-20 05:43:04
12874,719213,12,43786264,88',Wanchai Jarunongkran (Bangkok United) Substitution at 88',2024-09-20 05:43:04
