seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12611,720722,1,44102034,66,Pavel Kaderábek (TSG Hoffenheim) wins a free kick in the defensive half.,Stefanos Tzimas Foul,1,30,1',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.91,0.093,0.0,0.0,357165.0,Stefanos Tzimas,2024-10-31 05:22:55
12611,720722,1,44102034,66,Pavel Kaderábek (TSG Hoffenheim) wins a free kick in the defensive half.,Stefanos Tzimas Foul,1,30,1',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.91,0.093,0.0,0.0,,Pavel Kaderábek,2024-10-31 05:22:55
12611,720722,2,44102035,94,Stefanos Tzimas (1. FC Nürnberg) is shown the yellow card for a bad foul.,Stefanos Tzimas Yellow Card,1,40,1',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.0,0.0,0.0,0.0,357165.0,Stefanos Tzimas,2024-10-31 05:22:55
12611,720722,3,44102244,117,Attempt missed. Florian Grillitsch (TSG Hoffenheim) left footed shot from outside the box misses to the right.,Florian Grillitsch Shot Off Targ,1,446,8',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.464,0.576,0.0,0.615,219304.0,Florian Grillitsch,2024-10-31 05:22:55
12611,720722,4,44102257,95,"Corner, 1. FC Nürnberg. Conceded by Umut Tohumcu.",Umut Tohumcu Corner Kick,1,532,9',7911,0,0,2024-10-30 22:59:46,0.0,0.0,0.044,0.788,0.0,0.0,340683.0,Umut Tohumcu,2024-10-31 05:22:55
12611,720722,5,44102296,66,Foul by Marius Bülter (TSG Hoffenheim).,Marius Bulter Foul,1,625,11',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.364,0.912,0.0,0.0,275797.0,Marius Bulter,2024-10-31 05:22:55
12611,720722,5,44102296,66,Foul by Marius Bülter (TSG Hoffenheim).,Marius Bulter Foul,1,625,11',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.364,0.912,0.0,0.0,,Berkay Yilmaz,2024-10-31 05:22:55
12611,720722,6,44102406,106,Attempt saved. Adam Hlozek (TSG Hoffenheim) right footed shot from a difficult angle on the right is saved in the centre of the goal. Assisted by Florian Grillitsch.,Adam Hlozek Shot On Target,1,858,15',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.112,0.685,0.02,0.54,292169.0,Adam Hlozek,2024-10-31 05:22:55
12611,720722,6,44102406,106,Attempt saved. Adam Hlozek (TSG Hoffenheim) right footed shot from a difficult angle on the right is saved in the centre of the goal. Assisted by Florian Grillitsch.,Adam Hlozek Shot On Target,1,858,15',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.112,0.685,0.02,0.54,219304.0,Florian Grillitsch,2024-10-31 05:22:55
12611,720722,7,44102441,95,"Corner, 1. FC Nürnberg. Conceded by Arthur Chaves.",Arthur Chaves Corner Kick,1,1030,18',7911,0,0,2024-10-30 22:59:46,0.0,0.0,0.112,0.265,0.0,0.0,319530.0,Arthur Chaves,2024-10-31 05:22:55
12611,720722,8,44102449,117,Attempt missed. Stefanos Tzimas (1. FC Nürnberg) header from the centre of the box misses to the right. Assisted by Caspar Jander with a cross following a corner.,Stefanos Tzimas Shot Off Target,1,1072,18',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.152,0.496,0.0,0.622,357165.0,Stefanos Tzimas,2024-10-31 05:22:55
12611,720722,8,44102449,117,Attempt missed. Stefanos Tzimas (1. FC Nürnberg) header from the centre of the box misses to the right. Assisted by Caspar Jander with a cross following a corner.,Stefanos Tzimas Shot Off Target,1,1072,18',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.152,0.496,0.0,0.622,386434.0,Caspar Jander,2024-10-31 05:22:55
12611,720722,9,44102493,135,Attempt blocked. Haris Tabakovic (TSG Hoffenheim) left footed shot from very close range is blocked. Assisted by Adam Hlozek.,Haris Tabakovic Shot Blocked,1,1123,19',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.106,0.467,0.07,0.477,184869.0,Haris Tabakovic,2024-10-31 05:22:55
12611,720722,9,44102493,135,Attempt blocked. Haris Tabakovic (TSG Hoffenheim) left footed shot from very close range is blocked. Assisted by Adam Hlozek.,Haris Tabakovic Shot Blocked,1,1123,19',7911,0,0,2024-10-30 22:59:27,0.0,0.0,0.106,0.467,0.07,0.477,292169.0,Adam Hlozek,2024-10-31 05:22:55
12611,720722,10,44102522,117,Attempt missed. Jens Castrop (1. FC Nürnberg) left footed shot from the centre of the box is too high. Assisted by Stefanos Tzimas.,Jens Castrop Shot Off Target,1,1197,20',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.174,0.426,0.0,0.444,304793.0,Jens Castrop,2024-10-31 05:22:55
12611,720722,10,44102522,117,Attempt missed. Jens Castrop (1. FC Nürnberg) left footed shot from the centre of the box is too high. Assisted by Stefanos Tzimas.,Jens Castrop Shot Off Target,1,1197,20',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.174,0.426,0.0,0.444,357165.0,Stefanos Tzimas,2024-10-31 05:22:55
12611,720722,11,44102523,66,Pavel Kaderábek (TSG Hoffenheim) wins a free kick in the attacking half.,Berkay Yilmaz Foul,1,1237,21',269,0,0,2024-10-30 22:59:27,0.0,0.0,0.812,0.756,0.0,0.0,387472.0,Berkay Yilmaz,2024-10-31 05:22:55
