seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
12245,690705,1,43328146,80,First Half begins.,,1,0,,0,0,0,2024-06-22 04:48:01,0.0,0.0,0.0,0.0,0.0,0.0,,,2024-06-23 04:32:08
12245,690705,2,43328195,135,Attempt blocked. Cyle Larin (Canada) right footed shot from outside the box is blocked. Assisted by Alphonso Davies.,Cyle Larin Shot Blocked,1,96,2',206,0,0,2024-06-22 04:48:17,0.0,0.0,0.476,0.368,0.442,0.377,205024.0,Cyle Larin,2024-06-23 04:32:08
12245,690705,2,43328195,135,Attempt blocked. Cyle Larin (Canada) right footed shot from outside the box is blocked. Assisted by Alphonso Davies.,Cyle Larin Shot Blocked,1,96,2',206,0,0,2024-06-22 04:48:17,0.0,0.0,0.476,0.368,0.442,0.377,236721.0,Alphonso Davies,2024-06-23 04:32:08
12245,690705,3,43328152,122,Hand ball by Julián Álvarez (Argentina).,Julián Álvarez Handball,1,118,2',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.562,0.579,0.0,0.0,277206.0,Julián Álvarez,2024-06-23 04:32:08
12245,690705,4,43328161,135,Attempt blocked. Marcos Acuña (Argentina) left footed shot from the left side of the box is blocked. Assisted by Ángel Di María.,Marcos Acuña Shot Blocked,1,273,5',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.204,0.294,0.184,0.31,157557.0,Marcos Acuña,2024-06-23 04:32:08
12245,690705,4,43328161,135,Attempt blocked. Marcos Acuña (Argentina) left footed shot from the left side of the box is blocked. Assisted by Ángel Di María.,Marcos Acuña Shot Blocked,1,273,5',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.204,0.294,0.184,0.31,108223.0,Ángel Di María,2024-06-23 04:32:08
12245,690705,5,43328157,117,Attempt missed. Leandro Paredes (Argentina) right footed shot from outside the box is just a bit too high. Assisted by Alexis Mac Allister.,Leandro Paredes Shot Off Target,1,279,5',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.452,0.305,0.0,0.531,153115.0,Leandro Paredes,2024-06-23 04:32:08
12245,690705,5,43328157,117,Attempt missed. Leandro Paredes (Argentina) right footed shot from outside the box is just a bit too high. Assisted by Alexis Mac Allister.,Leandro Paredes Shot Off Target,1,279,5',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.452,0.305,0.0,0.531,249299.0,Alexis Mac Allister,2024-06-23 04:32:08
12245,690705,6,43328167,66,Ismaël Koné (Canada) wins a free kick in the attacking half.,Leandro Paredes Foul,1,410,7',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.886,0.711,0.0,0.0,153115.0,Leandro Paredes,2024-06-23 04:32:08
12245,690705,6,43328167,66,Ismaël Koné (Canada) wins a free kick in the attacking half.,Leandro Paredes Foul,1,410,7',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.886,0.711,0.0,0.0,,Ismaël Koné,2024-06-23 04:32:08
12245,690705,7,43328170,95,"Corner, Canada. Conceded by Lisandro Martínez.",Jonathan David Corner Kick,1,441,8',206,0,0,2024-06-22 04:48:17,0.0,0.0,0.048,0.73,0.0,0.0,273499.0,Jonathan David,2024-06-23 04:32:08
12245,690705,8,43328173,135,Attempt blocked. Stephen Eustaquio (Canada) right footed shot from the centre of the box is blocked. Assisted by Tajon Buchanan.,Stephen Eustáquio Shot Blocked,1,470,8',206,0,0,2024-06-22 04:48:17,0.0,0.0,0.29,0.399,0.214,0.424,270505.0,Stephen Eustáquio,2024-06-23 04:32:08
12245,690705,8,43328173,135,Attempt blocked. Stephen Eustaquio (Canada) right footed shot from the centre of the box is blocked. Assisted by Tajon Buchanan.,Stephen Eustáquio Shot Blocked,1,470,8',206,0,0,2024-06-22 04:48:17,0.0,0.0,0.29,0.399,0.214,0.424,284769.0,Tajon Buchanan,2024-06-23 04:32:08
12245,690705,9,43328182,106,Attempt saved. Ángel Di María (Argentina) left footed shot from the centre of the box is saved in the bottom left corner.,Ángel Di María Shot On Target,1,480,8',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.286,0.553,0.222,0.54,108223.0,Ángel Di María,2024-06-23 04:32:08
12245,690705,10,43328183,68,"Offside, Argentina. Lionel Messi is caught offside.",Leandro Paredes Offside,1,571,10',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.738,0.513,0.74,0.532,153115.0,Leandro Paredes,2024-06-23 04:32:08
12245,690705,11,43328205,66,Liam Millar (Canada) wins a free kick in the defensive half.,Nahuel Molina Foul,1,978,17',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.264,0.854,0.0,0.0,164826.0,Nahuel Molina,2024-06-23 04:32:08
12245,690705,11,43328205,66,Liam Millar (Canada) wins a free kick in the defensive half.,Nahuel Molina Foul,1,978,17',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.264,0.854,0.0,0.0,,Liam Millar,2024-06-23 04:32:08
12245,690705,12,43328207,135,Attempt blocked. Lionel Messi (Argentina) left footed shot from the right side of the box is blocked. Assisted by Rodrigo De Paul.,Lionel Messi Shot Blocked,1,1036,18',202,0,0,2024-06-22 04:48:17,0.0,0.0,0.166,0.673,0.144,0.661,45843.0,Lionel Messi,2024-06-23 04:32:08
